id,session_log_id,useraccount_id,subject_id,counter,class_id,school_id,is_parent_post,reply_to_post_id,karma_awarded_id,comment_text,label,image_url,document_url,is_active,is_moved,is_hidden,is_starred,is_sticky,is_welcome_post,last_poster_permissions,access_permissions,answer_status_flags,ts_created,ts_modified,type
2583392,19403203,3352774,1,2201055,,15248,0,2582967,187774,The algebra nation has helped me sooooo much for school ,0,,,0,0,0,0,,,,4294967295,0,8/16/2018 23:19,8/16/2018 23:19,safe
792114,2445184,1866506,1,770975,,12763,0,792065,,YAY ok i was just checking please stay tuned to help me in my other questions lol,0,,,1,0,0,0,,,,4294967295,0,4/30/2015 1:24,4/30/2015 1:24,safe
1434801,5765008,2224148,1,1363273,,14477,0,1434771,,well sorry i am not perfect and i am typing fast..... u get the point though (i spell lots of things wrong i am great at spelling XD) ,0,,,1,0,1,0,,,,4294967295,0,5/17/2016 19:47,5/17/2016 19:47,safe
3282881,44017566,3104978,1,2600246,,11804,0,3280994,,Ember yes but we don’t have anymore information so we really can’t really give any more advice here.,0,,,1,0,0,0,,,,4294967295,0,5/11/2021 1:09,5/11/2021 1:09,safe
171313,374875,1765155,1,172309,,13680,0,171288,,"as Shawn said
this is because outside the parentheses;-3n
inside parentheses; 2n-5
make each equal 0
-3n=0 and
2n-5=0",0,,,1,0,0,0,,,,4294967295,0,4/15/2014 1:30,4/15/2014 1:30,safe
2422247,15988739,6266400,91,57032,,20609,0,2422234,170839,"it would be like using slope-intercept form to describe a line.  You would need an input, x, and an output, y.",0,,,1,0,0,0,,,,4294967295,0,2/8/2018 18:24,2/8/2018 18:25,safe
2250575,14112035,6049456,71,3603,,18981,0,2250369,,i think that study experts already have a lot of other karma points to reward and that you should just give it some time.,0,,,1,0,0,0,,,,4294967295,0,10/25/2017 22:14,10/25/2017 22:14,safe
2004425,10526548,4234930,1,1809401,,11804,0,2004388,,"You need to create a table of values Michelle, your table should have 3 columns:
x         f(x)       g(x)
The  directions say you need to use integer x-values from -2 to -3 so that tells you which x-values you need to use. Then you plug those x-values into both f(x) and g(x) and solve the functions using each x-value",0,,,1,0,0,0,,,,4294967295,0,4/5/2017 22:30,4/5/2017 22:30,safe
1828960,8592150,2353088,21,33599,,11073,0,1828772,,The only thing that I see is missing is the first term in the numerator of your remainder,0,,,1,0,0,0,,,,4294967295,0,1/9/2017 23:24,1/9/2017 23:24,safe
1460821,5877762,2224148,11,34444,,14477,0,1460723,,"angle 3 and 4 are vertical angles so they are congruent
angle 7 and 4 are alternate exterior angles so they are congruent
angle 8 and 4 are congruent with corresponding angles

So D is the answer",0,,,1,0,0,0,,,,4294967295,0,6/17/2016 19:39,6/17/2016 19:39,safe
2275122,14350304,5780037,91,29397,,11804,0,2275118,,"when there is a number on the outside of a parenthesis. so for example, if you had 3(x+7) + 4(x+2) and you were told to simplify, you must distribute to make it 3x+21 + 4x+8",0,,,1,0,0,0,,,,4294967295,0,11/6/2017 16:29,11/6/2017 16:29,safe
2902865,25516376,6981953,1,2369786,,21132,0,2902860,,time doesn't depend on anything but many factors depend on time,0,,,1,0,0,0,,,,4294967295,0,4/30/2019 21:13,4/30/2019 21:13,safe
3072,675255,940347,1,4071,,11204,0,3054,,The y and z eventually canceled out! I am so happy!,0,,,1,0,0,0,,,,4294967295,0,10/25/2013 23:50,10/25/2013 23:50,safe
2007115,10781458,2860449,1,1811749,,14540,0,2007103,117950,first you have to square the stuff in the parenthesis,0,,,1,0,0,0,,,,4294967295,0,4/6/2017 20:12,4/6/2017 20:12,safe
2958988,28717044,5434686,1,2405478,,13839,0,2958973,,OK. The teacher taught us that. I'll look at my mathbook.,0,,,1,0,0,0,,,,4294967295,0,9/4/2019 22:06,9/4/2019 22:06,safe
413068,910475,617064,1,403376,,11286,0,413028,,"we don't include the variable for this problem because like i said before interval notation describes how the graph is being read. that is why we include the brackets, parentheses, number values, and the infinity symbol. if you'd like we can work out more problems",0,,,1,0,0,0,,,,4294967295,0,11/9/2014 17:44,11/9/2014 17:44,safe
1264217,4528296,3682206,1,1205240,,13839,0,1264194,,"Hey, leter can I also post a question of exponential functions?",0,,,1,0,0,0,,,,4294967295,0,3/12/2016 19:11,3/12/2016 19:11,safe
257560,631825,874034,1,258555,,14346,0,257546,,"if you have a specific question, we can help you out",0,,,1,0,0,0,,,,4294967295,1,5/20/2014 16:53,5/20/2014 16:53,safe
1519499,6454184,4234929,11,40297,,11804,0,1519262,,"Does this help? Do it for each point, even graphically and estimates are fine!",0,https://s3.amazonaws.com/algebranation/groupboard_uploads/4544235D76CDC9A03F2F275CBA0034ED.jpg,,1,0,0,0,,,,4294967295,0,9/6/2016 0:55,9/6/2016 0:55,safe
558814,1280760,955925,1,543854,,11204,0,558806,,Sarvesh please don't say that. We want to welcome new people.,0,,,0,0,0,0,,,,4294967295,0,2/9/2015 15:40,2/9/2015 15:40,safe
3004068,28551441,8868971,1,2437071,,11804,0,3004060,,Katelyn you would need to rewrite each of them as radicals do you know how to do that?,0,,,1,0,0,0,,,,4294967295,0,10/9/2019 22:00,10/9/2019 22:00,safe
814353,2559304,2436869,1,792905,,11716,0,814345,,"Use foil. Or if it's more than one term, just use a more advanced form of foil, like if it's 3 terms multiplied by 4 terms, multiply everything in one term by everything in the second term.",0,,,1,0,0,0,,,,4294967295,0,5/5/2015 16:59,5/5/2015 16:59,safe
245976,631784,874034,1,246971,,14346,0,245910,,"sorry, no personal info on the wall! i've deleted your comment ryan",0,,,1,0,0,0,,,,4294967295,1,5/13/2014 17:42,5/13/2014 17:42,safe
2694679,20860102,6272974,91,87658,,20615,0,2694639,,so you would just add the to together to solve the function?,0,,,1,0,0,0,,,,4294967295,0,10/24/2018 21:19,10/24/2018 21:19,safe
891773,2978723,874034,1,865585,,11804,0,891714,,"not quite. m+n is being multiplied by x. in order to get it to the other side, you have to use the opposite operation. so what is the opposite of multiplication?",0,,,1,0,0,0,,,,4294967295,0,9/6/2015 19:03,9/6/2015 19:03,safe
2598561,19749706,7821006,91,74625,,11804,0,2598548,,"Polynomials are expressions of more than two algebraic terms, especially the sum of several terms that contain different powers of the same variable(s)",0,,,1,0,0,0,,,,4294967295,0,8/28/2018 1:02,8/28/2018 1:02,safe
3311352,46202686,6417592,1011,64347,,13545,0,3311347,238523,"you may want to check out Section 2, Topic 6",0,,,1,0,0,0,,,,4294967295,0,9/21/2021 0:50,9/21/2021 0:51,safe
2839003,24462964,7821008,11,136955,,11804,0,2838932,,"That is correct, just double check your directions to what decimal to round to.",0,,,1,0,0,0,,,,4294967295,0,2/27/2019 0:24,2/27/2019 0:24,safe
1135848,3821561,2522000,1,1104288,,14317,0,1135838,,"For ex. if one of your joint frequencies is 5 and the grand total is 10, we'd put it as 5/10 and get 50% as the conditional frequency.",0,,,1,0,0,0,,,,4294967295,0,1/12/2016 22:28,1/12/2016 22:28,safe
444390,977721,2677964,1,433300,,13085,0,444185,,both watched vid already still50% stumped on how to do,0,,,1,0,0,0,,,,4294967295,0,12/2/2014 22:30,12/2/2014 22:30,safe
2528761,18050624,5335377,1,2162788,,12658,0,2528750,,people have already reported this. they are working on fixing it,0,,,1,0,0,0,,,,4294967295,0,4/22/2018 23:55,4/22/2018 23:55,safe
1063531,3572609,1785574,1,1036010,,13592,0,1063407,,"So the next equation
The number of 1 dollar bills times $1  plus the number of 5 dollar bills times $5 is $30 in total.",0,,,1,0,0,0,,,,4294967295,0,11/30/2015 0:21,11/30/2015 0:21,safe
786037,2416098,1396550,1,764970,,11058,0,785916,,"If you plug 0 into your equation for y and then solve to find the x-intercept, just as you can plug 0 into your equation for x and then solve to find the y-intercept. ",0,,,1,0,0,0,,,,4294967295,0,4/29/2015 0:45,4/29/2015 0:45,safe
862889,2813608,2689341,2,16173,,14674,0,859267,,"You will occasionally have to cover someone's class or inherit someone else's students, its best to just take it in stride. However, giving someone else's students work is usually out of the question. I can't give 11th or 12th grade social studies students Algebra 1, not to mention the students already know work from me isn't really going to impact their grade.  But, I always make sure to threaten them with Algebra if they get out of hand no matter what class they're in, this almost always works!   ",0,,,1,0,0,0,,,,4294967295,0,5/29/2015 20:04,5/29/2015 20:04,safe
531906,1205232,2678495,1,517734,,13086,0,531888,26730,It would be either video 4 or 5 around there,0,,,1,0,0,0,,,,4294967295,0,1/30/2015 21:43,1/30/2015 21:51,safe
1980678,9614393,3247266,1,1790769,,13007,0,1980646,,Sales Revenue is what i believe you mean but section three has the best videos for this kind of problem  ,0,,,1,0,0,0,,,,4294967295,0,3/28/2017 21:04,3/28/2017 21:04,safe
2106802,12289578,3103818,1,1894259,,11804,0,2106794,,"yup!  so now we just need to write an expression that fits this template...

1st truck - 2nd truck",0,,,1,0,0,0,,,,4294967295,0,7/20/2017 17:07,7/20/2017 17:07,safe
117877,11823,1032512,1,118876,,11476,0,117863,,Cubic polynomials of this form are not easy to factor... where did you get this problem?,0,,,1,0,0,0,,,,4294967295,1,3/13/2014 1:29,3/13/2014 1:29,safe
1500805,6350303,2457206,1,1417172,,14370,0,1500782,,First you have to use distributive property then you combine the like terms,0,,,1,0,0,0,,,,4294967295,0,8/30/2016 23:22,8/30/2016 23:22,safe
885529,2954087,1811271,1,859423,,13593,0,885508,,"Good job remember to switch the inequality sign when dividing by a negative, but you forgot another rule when dividing a negative number by another negative number.",0,,,1,0,0,0,,,,4294967295,0,9/1/2015 19:50,9/1/2015 19:50,safe
2255798,14003149,4006057,1,1996250,,11804,0,2255723,,yep! now we have 10+2.5x=12.5x-40. ( got rid of the parenthesis because they were not needed). now lets get the x terms on the same side. can we move 2.5x?,0,,,1,0,0,0,,,,4294967295,0,10/27/2017 14:53,10/27/2017 14:53,safe
1520706,6444264,3560454,1,1433907,,14720,0,1520704,,I can help u what do u need help with,0,,,0,0,0,0,,,,4294967295,0,9/6/2016 17:51,9/6/2016 17:51,safe
24391,673080,938337,1,25390,,11296,0,24223,,"Remember this When a number is squared it means you need to multiply it time itself and when its is cubed you need to multiply it times it self 3 times for example:
5^3 
5*5=25
Please excuse my dear aunt sally
P=parenthesees
E=ezponents
m=multiply
d=divide
a=add
s=subtract",0,,,0,0,0,0,,,,4294967295,0,11/25/2013 22:12,11/25/2013 22:13,safe
585577,1390114,432021,2,9283,,11296,0,577391,,"We only have 5 early release days in the year and it's district-wide (for secondary only, not elementary) and they are always on a Thursday.  Our complaint is that we usually have to come in on Friday after having a half-day.  I also don't like it since we have block scheduling  so we end up falling behind with one block more than the other.  ",0,,,1,0,0,0,,,,4294967295,0,2/20/2015 18:26,2/20/2015 18:26,safe
1446020,5821872,2224148,1,1373487,,14477,0,1445996,,Well move to one side and solve by whatever quadratic thing u like ,0,,,1,0,0,0,,,,4294967295,0,5/27/2016 0:11,5/27/2016 0:11,safe
1057696,3559133,1565213,1,1030206,,13222,0,1057610,,now all i have to do is check it right?,0,,,1,0,0,0,,,,4294967295,0,11/24/2015 15:02,11/24/2015 15:02,safe
336666,811626,874034,1,337190,,14346,0,336652,,"well if you want to get rid of the fraction first, you can multiply through by the GCD which in this case is 2",0,,,1,0,0,0,,,,4294967295,0,9/29/2014 23:49,9/29/2014 23:49,safe
2442852,16319814,7384769,91,59851,,24082,0,2442259,,When you're you need to simplify the expression first. ,0,,,1,0,0,0,,,,4294967295,0,2/23/2018 1:28,2/23/2018 1:28,safe
1898919,9336024,2140500,1,1725847,,14176,0,1898917,106000,"use your finger or imaging that you are using a pencil
",0,,,1,0,0,0,,,,4294967295,0,2/13/2017 17:23,2/13/2017 17:25,safe
3165132,38053845,4874390,21,82323,,11641,0,3165108,230552,"Basically, a function has one output for one input. The input is the x value and the output is the y value. The only way a line can be symmetrical along the x-axis is if it was a vertical line. But then, there would be multiple outputs(y-values) for the input(x-value). Thus, that is not considered a function and that's why a function is never symmetrical along the x-axis! Like Mrs. Decelle suggested the vertical line test is a very easy way to determine if a graph is a function or not!",0,,,1,0,0,0,,,,4294967295,0,9/16/2020 19:25,9/16/2020 19:25,safe
2797194,23339542,8868971,1,2313294,,11804,0,2797186,,"Anne, for 13 that cannot be broken down it is just going to be ± √ 78, that is your answer. Dont plug it into a calculator, as for 14, you keep it as a fraction, so what is the square root of 49/16 ? Hint* its the squareroot of the numerator and the square root of the denominator.*",0,,,1,0,0,0,,,,4294967295,0,1/17/2019 23:02,1/17/2019 23:02,safe
1966008,9988600,2531697,1,1778685,,13066,0,1965981,,"they have finally showed up, thank you audra and i need 200 more karma points to get an a in my math class, what can i do?",0,,,1,0,0,0,,,,4294967295,0,3/17/2017 0:48,3/17/2017 0:48,safe
2800735,23393843,7995389,11,127451,,11804,0,2800575,,"not quite.  in the image below, the highlighted sides are the two congruent legs of our isosceles triangle.  what angle is trapped between those two sides?",0,,,1,0,0,0,,,,4294967295,0,1/21/2019 23:05,1/21/2019 23:05,safe
1625827,7205078,1493274,21,23366,,12750,0,1625646,,"All I did was simplify the 4 and 64. I understand how to simplify expressions like the one Sohan showed, but the power above the radical confuses me. Can you explain what the power above a radical means?",0,,,1,0,0,0,,,,4294967295,0,10/10/2016 22:18,10/10/2016 22:18,safe
2181363,13373026,4234926,1,1954274,,11804,0,2181348,,"Hi everyone, please keep your posts appropriate and algebra related! Thank you. :) ",0,,,1,0,0,0,,,,4294967295,0,9/27/2017 13:22,9/27/2017 13:22,safe
1560580,6745721,2228747,21,18367,,14444,0,1560482,,okay thanks waheed and ms. jackson the video will be fixed correct,0,,,1,0,0,0,,,,4294967295,0,9/18/2016 20:24,9/18/2016 20:24,safe
1216888,4315556,3103818,11,17706,,11804,0,1216881,,there might be some in there but that is more about transformations of polygons.,0,,,1,0,0,0,,,,4294967295,0,2/22/2016 0:58,2/22/2016 0:58,safe
1805755,8439899,3456518,1,1653569,,11703,0,1805726,,Check out sec 1 topic 5 like I said before they have some examples like these...,0,,,1,0,0,0,,,,4294967295,0,12/17/2016 17:29,12/17/2016 17:29,safe
1675126,7545791,4434730,21,25565,,11804,0,1675101,,"I'm sorry Sandhya, not at the moment :/ Do you have any algebra 2 question for me, you'd like help with? ",0,,,1,0,0,0,,,,4294967295,0,10/27/2016 22:15,10/27/2016 22:15,safe
1056556,3552354,2603478,1,1029093,,12047,0,1056508,,"Solution with work:)

18 + 23 + 10 + 39 + 22 + 17 + 16 + 15
------------------------------------
                                 8

160
---
 8

20 = w

Next one:
-6 = (x/8) + 4
-10 = x / 8
-80 = x

-52 = x

Next one:
3(y - 6) = 30
3y - 18 = 30
     +18   +18
3y = 48
---  ---
 3      3
y = 16

16 = y

Next One:
 (x-8)/5 = 2/4

4(z - 8) = 5(4)
4z - 32 = 20
    + 32   + 32

4z = 52
---  ---
4        4

z = 13

x(xm - 2) + w = yx + x 
-80(-80m - 2) + 20 = 16(-80) -80
6400m  + 160 + 20 = -1280 - 80
6400m  + 180 = -1360
6400m = -1540
m = -0.24062........",0,,,1,0,0,0,,,,4294967295,0,11/23/2015 20:08,11/23/2015 20:08,safe
1980782,9305617,4234926,1,1790825,,11804,0,1980707,,Can you take a screenshot of what's wrong and I'll send it to the tech team?,0,,,1,0,0,0,,,,4294967295,0,3/28/2017 21:20,3/28/2017 21:20,safe
3261839,42995982,5904756,1,2587472,,11804,0,3261765,,And remember that the motorcycle will just represent m and 2m.,0,,,1,0,0,0,,,,4294967295,0,4/9/2021 23:35,4/9/2021 23:35,safe
3225246,40862580,8869555,1,2569894,,11804,0,3225243,,"What's the question? Are you solving, finding an intercept or evaluating?",0,,,1,0,0,0,,,,4294967295,0,1/7/2021 1:39,1/7/2021 1:39,safe
512886,1135959,925400,1,499390,,11468,0,512844,,This is Algerbra I Solving Systems with subsitutions (Advanced) well that is my class desc.,0,,,1,0,0,0,,,,4294967295,0,1/23/2015 0:30,1/23/2015 0:30,safe
1769677,8195391,2859218,11,67490,,14204,0,1769549,,"I see why you are confused William, but I do believe it was a simple drawing error. I hate making small mistakes myself.",0,,,1,0,0,0,,,,4294967295,0,12/2/2016 23:40,12/2/2016 23:40,safe
2392437,15553952,5773087,1,2065166,,11804,0,2392252,,"No, the angles cannot be lines. There are vertical angles where those two lines intersect",0,,,1,0,0,0,,,,4294967295,0,1/22/2018 22:26,1/22/2018 22:26,safe
3269875,43307441,7995389,21,101862,,11804,0,3269858,,"hey Freya, Is this a test yourself question, or a check your understanding question?  They look good but I wanted to double check one of them.",0,,,1,0,0,0,,,,4294967295,0,4/19/2021 22:55,4/19/2021 22:55,safe
2726223,22064303,7291187,71,21206,,23949,0,2726187,200116,Ruby set B describes the value of b. x/x does not mean division. It think it was a typo for {x|x is a positive even integer less then 12} . It means x can be a positive even integer less then 12,0,,,1,0,0,0,,,,4294967295,0,11/13/2018 22:58,11/13/2018 23:03,safe
2288856,14486201,4234928,1,2013153,,11804,0,2288854,,It's here for you to receive and give help on algebra 1 questions!  If you need help understanding something you can post it here and the study expert on the wall and sometimes other students will help you out,0,,,1,0,0,0,,,,4294967295,0,11/13/2017 1:58,11/13/2017 1:58,safe
1098529,3692888,3699773,1,1070810,,13966,0,1098526,,I have absolutely no idea how to do this math at all,0,,,1,0,0,0,,,,4294967295,0,12/16/2015 2:48,12/16/2015 2:48,safe
2925453,27578199,7398320,91,127446,,24138,0,2925425,,"thank you Mrs.Reiss
also do you know the answer to the question about Kay was walking along the bridge above the river",0,,,1,0,0,0,,,,4294967295,0,5/23/2019 20:36,5/23/2019 20:36,safe
2921839,23954745,8754657,91,127233,,21411,0,2919689,,"rational numbers: 1, 2/5, 1.8    irrational numbers: square root of 5, square root of 2 ",0,,,1,0,0,0,,,,4294967295,0,5/18/2019 0:56,5/18/2019 0:56,safe
2838078,24419126,8573191,1,2333067,,20759,0,2837990,,"Try the Check your Understandings too! (oof, this post is from yesterday yeah Ik.. ._. ..)
Azeriah you don't have to apologize.~ *lost my special smiley face.. brb*",0,,,1,0,0,0,,,,4294967295,0,2/26/2019 20:13,2/26/2019 20:13,safe
632821,1602951,1702433,1,615268,,13459,0,632773,,So what is the formula for area of a rectangle?,0,,,1,0,0,0,,,,4294967295,0,3/11/2015 20:59,3/11/2015 20:59,safe
1149690,3895946,681091,1,1114793,,11413,0,1149551,,"Naomi- You cannot tell with numbers, unless a case is given, and it cnnot be 1.5, or - for example!",0,,,1,0,0,0,,,,4294967295,0,1/20/2016 1:58,1/20/2016 1:58,safe
3235778,41347243,751190,1,2574719,,11482,0,3235682,,And when its simplified it is x^2 + -13/2x + 169/16 = 9/16,0,,,1,0,0,0,,,,4294967295,0,1/28/2021 1:56,1/28/2021 1:56,safe
1529325,6537695,3103818,11,41147,,11804,0,1529124,,"good Arjun, let's wait to hear back from Corinesha though before we do anything else =)",0,,,1,0,0,0,,,,4294967295,0,9/8/2016 21:22,9/8/2016 21:22,safe
1360466,5387962,4434730,1,1294174,,11804,0,1360461,,Awesome! Let me know if you have any questions for me today (: ,0,,,1,0,0,0,,,,4294967295,0,4/25/2016 12:52,4/25/2016 12:52,safe
446159,983387,1074359,1,435032,,12042,0,446112,,Correct just by simply determining if it has a letter at end if or not Dillan.,0,,,0,0,0,0,,,,4294967295,0,12/3/2014 18:54,12/3/2014 18:54,safe
802714,2499007,3103818,1,781431,,11804,0,802646,,"good so now we have 7(7^-1/4)  since we are multiplying we can add the exponents together...first, what secret exponent is on the first 7?",0,,,1,0,0,0,,,,4294967295,0,5/2/2015 16:21,5/2/2015 16:21,safe
2168427,13227648,5904756,1,1947027,,11804,0,2168393,,A is greater than B so if you add the same amount to both variables A will still continue to be the greater number.,0,,,1,0,0,0,,,,4294967295,0,9/21/2017 23:21,9/21/2017 23:21,safe
2798752,23275236,2604841,11,126636,,12047,0,2798748,,You know you are comparing the smaller triangle to the original triangle.,0,,,1,0,0,0,,,,4294967295,0,1/19/2019 17:20,1/19/2019 17:20,safe
1537241,6137870,3548602,1,1447200,,14311,0,1537190,,so would it be 2 over 2 which would be 1?,0,,,1,0,0,0,,,,4294967295,0,9/11/2016 23:50,9/11/2016 23:50,safe
1604952,7088636,2431388,1,1496862,,14371,0,1604863,,You're welcome let us know if you need any more help ,0,,,1,0,0,0,,,,4294967295,0,10/3/2016 13:21,10/3/2016 13:21,safe
2651067,20756520,9250650,41,49271,,26512,0,2650136,,"I will help you with polynomials, transformations, and the real number system.",0,,,1,0,0,0,,,,4294967295,0,9/27/2018 23:04,9/27/2018 23:04,safe
2202938,13521609,7130935,81,7625,,23676,0,2202861,142323,"Let's start with putting the equation in numbers.
2 more than 5 times a number when a number is t would be 2+(5t)
4 less than 3 times a number would be (3t)-4
Just think about how you read numerical equations and relate that with the sentence you're reading.  4 less than means that it ends with -4 and 5 times a number would be 5t or 5 times a variable.",0,,,1,0,0,0,,,,4294967295,0,10/5/2017 21:44,10/5/2017 21:46,safe
1226172,4390626,3104978,1,1174442,,11804,0,1225480,,ok hold on let me work the problem out first,0,,,1,0,0,0,,,,4294967295,0,2/25/2016 23:39,2/25/2016 23:39,safe
2014163,10900499,2584471,1,1817471,,11075,0,2013831,,"So then lower quartile is 77, Median is 84 and Upper Quartile is 91
How would I find for min and max? ",0,,,1,0,0,0,,,,4294967295,0,4/10/2017 18:38,4/10/2017 18:38,safe
2399496,15648434,6442531,1,2069323,,11705,0,2399489,,"Click on the 0|100|100 thing next to your name, they tell you all about the karma points!",0,,,1,0,0,0,,,,4294967295,0,1/25/2018 23:48,1/25/2018 23:48,safe
764722,2311310,1756232,1,743957,,13645,0,764618,,"no necessarily, you see if the k value was 1 then we would see a plus one after the ( )²
instead i think it would be a number that we do't see  but know its there",0,,,1,0,0,0,,,,4294967295,0,4/24/2015 0:13,4/24/2015 0:13,safe
2716995,21883736,4272885,81,55217,,11804,0,2716930,,y₂ -y₁ /x₂ -x₁  is how to find the slope!,0,,,1,0,0,0,,,,4294967295,0,11/7/2018 0:59,11/7/2018 0:59,safe
2067286,11727998,2415726,1,1861500,,11636,0,2067266,124798,"22/7 is a definite number and approximation of pi, so if they do not let you use a calculator, use 22/7",0,,,1,0,0,0,,,,4294967295,0,5/1/2017 22:05,5/1/2017 22:09,safe
351286,827297,2727641,1,0,,14720,0,351157,,yes actually u distribute first. dont solve for x or y.,0,,,1,0,0,0,,,,4294967295,0,10/6/2014 21:34,10/6/2014 21:34,safe
2677791,21223539,4234928,91,84157,,11804,0,2677703,,In your original post you had a -√125 not a +√125!,0,,,1,0,0,0,,,,4294967295,0,10/13/2018 21:05,10/13/2018 21:05,safe
1904724,9400136,3549496,1,1730388,,14325,0,1904669,106520,"Caitlin, click the video and more icon underneath the intro video, then you need to click the topic you want, then you click the section and watch the video",0,,,1,0,0,0,,,,4294967295,0,2/15/2017 20:30,2/15/2017 20:31,safe
2438233,16225793,5335377,1,2095884,,12658,0,2438150,172627,"open dots do not in include the point it is on, closed dots do include the point it is on.",0,,,1,0,0,0,,,,4294967295,0,2/20/2018 22:32,2/20/2018 22:36,safe
1870359,9040872,4234929,61,3060,,11804,0,1869611,,Hello! Do you have any algebra questions? You can post them in a new post ,0,,,1,0,0,0,,,,4294967295,0,1/31/2017 19:33,1/31/2017 19:33,safe
1714538,7822494,2392758,1,1580894,,13066,0,1714511,,"y is the range, x is the domain, m is the rise over run, b is the y intercept!!!!",0,,,1,0,0,0,,,,4294967295,0,11/10/2016 17:42,11/10/2016 17:42,safe
2646902,20678927,3104978,1,2242228,,11804,0,2646844,,Barak yes that is correct. So lets bring 2x to the right Destiny,0,,,1,0,0,0,,,,4294967295,0,9/26/2018 0:00,9/26/2018 0:00,safe
1359509,5369644,2224148,1,1293357,,14477,0,1359488,,You may make ur graph either on the draw thing on here or on paper as long as it looks similar and i can see ur vertex and how u made the parabola that size u r fine :),0,,,1,0,0,0,,,,4294967295,0,4/24/2016 23:04,4/24/2016 23:04,safe
3210496,39608406,12712548,1,2562359,,31811,0,3210401,,The rise is -1. How would you do the rise when it is -1?,0,,,1,0,0,0,,,,4294967295,0,11/30/2020 23:08,11/30/2020 23:08,safe
1096200,3686041,4006062,1,1068502,,11804,0,1096182,,"What do you mean? You use this equation to plug in any x value to get out the y value that you can plot (x,y) on the graph",0,,,1,0,0,0,,,,4294967295,0,12/15/2015 13:39,12/15/2015 13:39,safe
1227372,4377664,1874574,1,1175391,,12191,0,1227369,,"Ok this is a trinomial.
So what do you need help with???
Factoring?",0,,,1,0,0,0,,,,4294967295,0,2/26/2016 12:35,2/26/2016 12:35,safe
288757,727474,1433227,1,289742,,12717,0,288739,15514,"problem= -7x + 21y = 98
simplified =21y = 7x + 98
y-coordinate= 1/3x + 14/3
Slope= 1/3 

liana your so quick at these i try to solve them first every time but you already haqve them answered lol",0,,,1,0,0,0,,,,4294967295,0,7/16/2014 13:35,7/16/2014 13:38,safe
2955187,28602845,6353638,1,2402526,,14207,0,2955125,,never mind i have to go i will ask my teacher tomorrow.,0,,,1,0,0,0,,,,4294967295,0,8/29/2019 23:18,8/29/2019 23:18,safe
1127686,3796403,4170097,11,1689,,12766,0,1127533,,zulmarie I am sorry to brother you but is Logan online?,0,,,1,0,0,0,,,,4294967295,0,1/9/2016 1:11,1/9/2016 1:11,safe
186014,466237,2239787,1,187010,,14362,0,185996,,Same. They will contact your school and they will take disciplinary action ,0,,,0,0,0,0,,,,4294967295,0,4/21/2014 21:17,4/21/2014 21:17,safe
1625171,7203127,4595395,1,1511043,,14422,0,1625121,,the only answer choice with a four is c which is b + 4,0,,,1,0,0,0,,,,4294967295,0,10/10/2016 20:38,10/10/2016 20:38,safe
1641565,7247589,2844503,21,24149,,15391,0,1641531,,"ok so when i solved 6628/(35.4-20.4), I got 441.8666667, is that right?",0,,,1,0,0,0,,,,4294967295,0,10/15/2016 21:34,10/15/2016 21:34,safe
1846309,8782390,2512443,1,1685119,,12221,0,1846302,,but you wanna get y by its self so you can eventually plug it in!,0,,,1,0,0,0,,,,4294967295,0,1/19/2017 15:31,1/19/2017 15:31,safe
3142028,36472015,4115909,21,78870,,28310,0,3142012,,"i finished the work but can you check my work?
",0,,,1,0,0,0,,,,4294967295,0,5/24/2020 19:39,5/24/2020 19:39,safe
305601,761005,2335810,1,306540,,11970,0,305594,,"I got that equation, but it is not a system of equations.  How would I set up a SYSTEM of equations?",0,,,1,0,0,0,,,,4294967295,0,9/2/2014 23:46,9/2/2014 23:46,safe
2652981,20757053,3767345,1,2245686,,13007,0,2652974,194197,"A statistical question means the answer could have multiple outcomes 
Like if you ask what’s your favorite sport to everyone in your school everyone might have a different answer 
Non-statistical means there is only one answer 
Like 2+2 is always 4",0,,,1,0,0,0,,,,4294967295,0,9/29/2018 18:36,9/29/2018 18:37,safe
2417471,15910714,5780037,91,56115,,11804,0,2417441,,"almost, you need to multiply it by a negative 2 because the 2x in the second equation is positive!",0,,,1,0,0,0,,,,4294967295,0,2/6/2018 17:49,2/6/2018 17:49,safe
2014831,10914572,2731303,1,1817958,,12153,0,2014814,,the sides are (x-4) and (x-3) use this to solve :D,0,,,1,0,0,0,,,,4294967295,0,4/10/2017 21:17,4/10/2017 21:17,safe
7435,629943,874034,1,8434,,14346,0,7217,,"sorry noah, i'm not sure if i'm reading this question correctly, is that p supposed to be in there?",0,,,1,0,0,0,,,,4294967295,0,11/1/2013 21:17,3/16/2014 15:12,safe
126639,374788,1765155,1,127638,,13680,0,126594,8132,no Victoria K. was giving you an example of how to do it,0,,,1,0,0,0,,,,4294967295,0,3/19/2014 20:10,3/19/2014 20:22,safe
1021365,3438869,3103818,1,994135,,11804,0,1021345,,"really close!  just that a1 in the front, should be an",0,,,1,0,0,0,,,,4294967295,0,11/5/2015 23:41,11/5/2015 23:41,safe
1644775,7334649,2394411,1,1526305,,13066,0,1644770,82543,"parentheses, exponents, multiply or divide, and subtract or add
 ",0,,,1,0,0,0,,,,4294967295,0,10/17/2016 18:17,10/17/2016 18:18,safe
